Time [s],HSYNC,VSYNC,INTENSITY,VIDEO
834568750,0,1,0,1
834568833,0,1,0,0
834568875,0,1,0,1
834568958,0,1,0,0
834569000,0,1,0,1
834569083,0,1,0,0
834569125,0,1,0,1
834569208,0,1,0,0
834569250,0,1,0,1
834569333,0,1,0,0
834569375,0,1,0,1
834569458,0,1,0,0
834569500,0,1,0,1
834569583,0,1,0,0
834569625,0,1,0,1
834569708,0,1,0,0
834569750,0,1,0,1
834569833,0,1,0,0
834569875,0,1,0,1
834569958,0,1,0,0
834570000,0,1,0,1
834570083,0,1,0,0
834570125,0,1,0,1
834570208,0,1,0,0
834570250,0,1,0,1
834570333,0,1,0,0
834570375,0,1,0,1
834570458,0,1,0,0
834570500,0,1,0,1
834570583,0,1,0,0
834570625,0,1,0,1
834570708,0,1,0,0
834570750,0,1,0,1
834570833,0,1,0,0
834570875,0,1,0,1
834570958,0,1,0,0
834571000,0,1,0,1
834571083,0,1,0,0
834571125,0,1,0,1
834571208,0,1,0,0
834571250,0,1,0,1
834571333,0,1,0,0
834571375,0,1,0,1
834571458,0,1,0,0
834571500,0,1,0,1
834571583,0,1,0,0
834571625,0,1,0,1
834571708,0,1,0,0
834571750,0,1,0,1
834571833,0,1,0,0
834571875,0,1,0,1
834571958,0,1,0,0
834572000,0,1,0,1
834572083,0,1,0,0
834572125,0,1,0,1
834572208,0,1,0,0
834572250,0,1,0,1
834572333,0,1,0,0
834572375,0,1,0,1
834572458,0,1,0,0
834572500,0,1,0,1
834572583,0,1,0,0
834572625,0,1,0,1
834572708,0,1,0,0
834572750,0,1,0,1
834572833,0,1,0,0
834572875,0,1,0,1
834572958,0,1,0,0
834573000,0,1,0,1
834573083,0,1,0,0
834573125,0,1,0,1
834573208,0,1,0,0
834573250,0,1,0,1
834573333,0,1,0,0
834573375,0,1,0,1
834573458,0,1,0,0
834573500,0,1,0,1
834573583,0,1,0,0
834573625,0,1,0,1
834573708,0,1,0,0
834573750,0,1,0,1
834573833,0,1,0,0
834573875,0,1,0,1
834573958,0,1,0,0
834574000,0,1,0,1
834574083,0,1,0,0
834574125,0,1,0,1
834574208,0,1,0,0
834574250,0,1,0,1
834574333,0,1,0,0
834574375,0,1,0,1
834574458,0,1,0,0
834574500,0,1,0,1
834574583,0,1,0,0
834574625,0,1,0,1
834574708,0,1,0,0
834574750,0,1,0,1
834574833,0,1,0,0
834574875,0,1,0,1
834574958,0,1,0,0
834575000,0,1,0,1
834575083,0,1,0,0
834575125,0,1,0,1
834575208,0,1,0,0
834575250,0,1,0,1
834575333,0,1,0,0
834575375,0,1,0,1
834575458,0,1,0,0
834575500,0,1,0,1
834575583,0,1,0,0
834575625,0,1,0,1
834575708,0,1,0,0
834575750,0,1,0,1
834575833,0,1,0,0
834575875,0,1,0,1
834575958,0,1,0,0
834576000,0,1,0,1
834576083,0,1,0,0
834576125,0,1,0,1
834576208,0,1,0,0
834576250,0,1,0,1
834576333,0,1,0,0
834576375,0,1,0,1
834576458,0,1,0,0
834576500,0,1,0,1
834576583,0,1,0,0
834576625,0,1,0,1
834576708,0,1,0,0
834576750,0,1,0,1
834576833,0,1,0,0
834576875,0,1,0,1
834576958,0,1,0,0
834577000,0,1,0,1
834577083,0,1,0,0
834577125,0,1,0,1
834577208,0,1,0,0
834577250,0,1,0,1
834577333,0,1,0,0
834577375,0,1,0,1
834577458,0,1,0,0
834577500,0,1,0,1
834577583,0,1,0,0
834577625,0,1,0,1
834577708,0,1,0,0
834577750,0,1,0,1
834577833,0,1,0,0
834577875,0,1,0,1
834577958,0,1,0,0
834578000,0,1,0,1
834578083,0,1,0,0
834578125,0,1,0,1
834578208,0,1,0,0
834578250,0,1,0,1
834578333,0,1,0,0
834578375,0,1,0,1
834578458,0,1,0,0
834578500,0,1,0,1
834578583,0,1,0,0
834578625,0,1,0,1
834578708,0,1,0,0
834578750,0,1,0,1
834578833,0,1,0,0
834578875,0,1,0,1
834578958,0,1,0,0
834579000,0,1,0,1
834579083,0,1,0,0
834579125,0,1,0,1
834579208,0,1,0,0
834579250,0,1,0,1
834579333,0,1,0,0
834579375,0,1,0,1
834579458,0,1,0,0
834579500,0,1,0,1
834579583,0,1,0,0
834579625,0,1,0,1
834579708,0,1,0,0
834579750,0,1,0,1
834579833,0,1,0,0
834579875,0,1,0,1
834579958,0,1,0,0
834580000,0,1,0,1
834580083,0,1,0,0
834580125,0,1,0,1
834580208,0,1,0,0
834580250,0,1,0,1
834580333,0,1,0,0
834580375,0,1,0,1
834580458,0,1,0,0
834580500,0,1,0,1
834580583,0,1,0,0
834580625,0,1,0,1
834580708,0,1,0,0
834580750,0,1,0,1
834580833,0,1,0,0
834580875,0,1,0,1
834580958,0,1,0,0
834581000,0,1,0,1
834581083,0,1,0,0
834581125,0,1,0,1
834581208,0,1,0,0
834581250,0,1,0,1
834581333,0,1,0,0
834581375,0,1,0,1
834581458,0,1,0,0
834581500,0,1,0,1
834581583,0,1,0,0
834581625,0,1,0,1
834581708,0,1,0,0
834581750,0,1,0,1
834581833,0,1,0,0
834581875,0,1,0,1
834581958,0,1,0,0
834582000,0,1,0,1
834582083,0,1,0,0
834582125,0,1,0,1
834582208,0,1,0,0
834582250,0,1,0,1
834582333,0,1,0,0
834582375,0,1,0,1
834582458,0,1,0,0
834582500,0,1,0,1
834582583,0,1,0,0
834582625,0,1,0,1
834582708,0,1,0,0
834582750,0,1,0,1
834582833,0,1,0,0
834582875,0,1,0,1
834582958,0,1,0,0
834583000,0,1,0,1
834583083,0,1,0,0
834583125,0,1,0,1
834583208,0,1,0,0
834583250,0,1,0,1
834583333,0,1,0,0
834583375,0,1,0,1
834583458,0,1,0,0
834583500,0,1,0,1
834583583,0,1,0,0
834583625,0,1,0,1
834583708,0,1,0,0
834583750,0,1,0,1
834583833,0,1,0,0
834583875,0,1,0,1
834583958,0,1,0,0
834584000,0,1,0,1
834584083,0,1,0,0
834584125,0,1,0,1
834584208,0,1,0,0
834584250,0,1,0,1
834584333,0,1,0,0
834584375,0,1,0,1
834584458,0,1,0,0
834584500,0,1,0,1
834584583,0,1,0,0
834584625,0,1,0,1
834584708,0,1,0,0
834584750,0,1,0,1
834584833,0,1,0,0
834584875,0,1,0,1
834584958,0,1,0,0
834585000,0,1,0,1
834585083,0,1,0,0
834585125,0,1,0,1
834585208,0,1,0,0
834585250,0,1,0,1
834585333,0,1,0,0
834585375,0,1,0,1
834585458,0,1,0,0
834585500,0,1,0,1
834585583,0,1,0,0
834585625,0,1,0,1
834585708,0,1,0,0
834585750,0,1,0,1
834585833,0,1,0,0
834585875,0,1,0,1
834585958,0,1,0,0
834586000,0,1,0,1
834586083,0,1,0,0
834586125,0,1,0,1
834586208,0,1,0,0
834586250,0,1,0,1
834586333,0,1,0,0
834586375,0,1,0,1
834586458,0,1,0,0
834586500,0,1,0,1
834586583,0,1,0,0
834586625,0,1,0,1
834586708,0,1,0,0
834586750,0,1,0,1
834586833,0,1,0,0
834586875,0,1,0,1
834586958,0,1,0,0
834587000,0,1,0,1
834587083,0,1,0,0
834587125,0,1,0,1
834587208,0,1,0,0
834587250,0,1,0,1
834587333,0,1,0,0
834587375,0,1,0,1
834587458,0,1,0,0
834587500,0,1,0,1
834587583,0,1,0,0
834587625,0,1,0,1
834587708,0,1,0,0
834587750,0,1,0,1
834587833,0,1,0,0
834587875,0,1,0,1
834587958,0,1,0,0
834588000,0,1,0,1
834588083,0,1,0,0
834588125,0,1,0,1
834588208,0,1,0,0
834588250,0,1,0,1
834588333,0,1,0,0
834588375,0,1,0,1
834588458,0,1,0,0
834588500,0,1,0,1
834588583,0,1,0,0
834588625,0,1,0,1
834588708,0,1,0,0
834588750,0,1,0,1
834588833,0,1,0,0
834588875,0,1,0,1
834588958,0,1,0,0
834589000,0,1,0,1
834589083,0,1,0,0
834589125,0,1,0,1
834589208,0,1,0,0
834589250,0,1,0,1
834589333,0,1,0,0
834589375,0,1,0,1
834589458,0,1,0,0
834589500,0,1,0,1
834589583,0,1,0,0
834589625,0,1,0,1
834589708,0,1,0,0
834589750,0,1,0,1
834589833,0,1,0,0
834589875,0,1,0,1
834589958,0,1,0,0
834590000,0,1,0,1
834590083,0,1,0,0
834590125,0,1,0,1
834590208,0,1,0,0
834590250,0,1,0,1
834590333,0,1,0,0
834590375,0,1,0,1
834590458,0,1,0,0
834590500,0,1,0,1
834590583,0,1,0,0
834590625,0,1,0,1
834590708,0,1,0,0
834590750,0,1,0,1
834590833,0,1,0,0
834590875,0,1,0,1
834590958,0,1,0,0
834591000,0,1,0,1
834591083,0,1,0,0
834591125,0,1,0,1
834591208,0,1,0,0
834591250,0,1,0,1
834591333,0,1,0,0
834591375,0,1,0,1
834591458,0,1,0,0
834591500,0,1,0,1
834591583,0,1,0,0
834591625,0,1,0,1
834591708,0,1,0,0
834591750,0,1,0,1
834591833,0,1,0,0
834591875,0,1,0,1
834591958,0,1,0,0
834592000,0,1,0,1
834592083,0,1,0,0
834592125,0,1,0,1
834592208,0,1,0,0
834592250,0,1,0,1
834592333,0,1,0,0
834592375,0,1,0,1
834592458,0,1,0,0
834592500,0,1,0,1
834592583,0,1,0,0
834592625,0,1,0,1
834592708,0,1,0,0
834592750,0,1,0,1
834592833,0,1,0,0
834592875,0,1,0,1
834592958,0,1,0,0
834593000,0,1,0,1
834593083,0,1,0,0
834593125,0,1,0,1
834593208,0,1,0,0
834593250,0,1,0,1
834593333,0,1,0,0
834593375,0,1,0,1
834593458,0,1,0,0
834593500,0,1,0,1
834593583,0,1,0,0
834593625,0,1,0,1
834593708,0,1,0,0
834593750,0,1,0,1
834593833,0,1,0,0
834593875,0,1,0,1
834593958,0,1,0,0
834594000,0,1,0,1
834594083,0,1,0,0
834594125,0,1,0,1
834594208,0,1,0,0
834594250,0,1,0,1
834594333,0,1,0,0
834594375,0,1,0,1
834594458,0,1,0,0
834594500,0,1,0,1
834594583,0,1,0,0
834594625,0,1,0,1
834594708,0,1,0,0
834594750,0,1,0,1
834594833,0,1,0,0
834594875,0,1,0,1
834594958,0,1,0,0
834595000,0,1,0,1
834595083,0,1,0,0
834595125,0,1,0,1
834595208,0,1,0,0
834595250,0,1,0,1
834595333,0,1,0,0
834595375,0,1,0,1
834595458,0,1,0,0
834595500,0,1,0,1
834595583,0,1,0,0
834595625,0,1,0,1
834595708,0,1,0,0
834595750,0,1,0,1
834595833,0,1,0,0
834595875,0,1,0,1
834595958,0,1,0,0
834596000,0,1,0,1
834596083,0,1,0,0
834596125,0,1,0,1
834596208,0,1,0,0
834596250,0,1,0,1
834596333,0,1,0,0
834596375,0,1,0,1
834596458,0,1,0,0
834596500,0,1,0,1
834596583,0,1,0,0
834596625,0,1,0,1
834596708,0,1,0,0
834605792,1,1,0,0
834612792,0,1,0,0
834614333,0,1,0,1
834616958,0,1,0,0
834617125,0,1,0,1
834617208,0,1,0,0
834639375,0,1,0,1
834639458,0,1,0,0
834650583,0,1,0,1
834650625,0,1,0,0
834659792,1,1,0,0
834666792,0,1,0,0
834668333,0,1,0,1
834668458,0,1,0,0
834670833,0,1,0,1
834670958,0,1,0,0
834671000,0,1,0,1
834671083,0,1,0,0
834682333,0,1,0,1
834682375,0,1,0,0
834704708,0,1,0,1
834704750,0,1,0,0
834713750,1,1,0,0
834720792,0,1,0,0
834722292,0,1,0,1
834722458,0,1,0,0
834722542,0,1,0,1
834722708,0,1,0,0
834723000,0,1,0,1
834723333,0,1,0,0
834723417,0,1,0,1
834723583,0,1,0,0
834723750,0,1,0,1
834723875,0,1,0,0
834724000,0,1,0,1
834724333,0,1,0,0
834724417,0,1,0,1
834724583,0,1,0,0
834724792,0,1,0,1
834724958,0,1,0,0
834725250,0,1,0,1
834725333,0,1,0,0
834747292,0,1,0,1
834747375,0,1,0,0
834758417,0,1,0,1
834758500,0,1,0,0
834759292,0,1,0,1
834760667,0,1,0,0
834761167,0,1,0,1
834761875,0,1,0,0
834762792,0,1,0,1
834763542,0,1,0,0
834764125,0,1,0,1
834764667,0,1,0,0
834764750,0,1,0,1
834765042,0,1,0,0
834765250,0,1,0,1
834766000,0,1,0,0
834766125,0,1,0,1
834766792,0,1,0,0
834767750,1,1,0,0
834774750,0,1,0,0
834776292,0,1,0,1
834776417,0,1,0,0
834776542,0,1,0,1
834776667,0,1,0,0
834777000,0,1,0,1
834777125,0,1,0,0
834777417,0,1,0,1
834777542,0,1,0,0
834777750,0,1,0,1
834777875,0,1,0,0
834778000,0,1,0,1
834778125,0,1,0,0
834778417,0,1,0,1
834778542,0,1,0,0
834778792,0,1,0,1
834778917,0,1,0,0
834779000,0,1,0,1
834779042,0,1,0,0
834779375,0,1,0,1
834779417,0,1,0,0
834790375,0,1,0,1
834790417,0,1,0,0
834812292,0,1,0,1
834812375,0,1,0,0
834812667,0,1,0,1
834812750,0,1,0,0
834813292,0,1,0,1
834813375,0,1,0,0
834814625,0,1,0,1
834814792,0,1,0,0
834815167,0,1,0,1
834815250,0,1,0,0
834815750,0,1,0,1
834815875,0,1,0,0
834816667,0,1,0,1
834816792,0,1,0,0
834817500,0,1,0,1
834817667,0,1,0,0
834818000,0,1,0,1
834818125,0,1,0,0
834818667,0,1,0,1
834818750,0,1,0,0
834818917,0,1,0,1
834819042,0,1,0,0
834819250,0,1,0,1
834819292,0,1,0,0
834819792,0,1,0,1
834820000,0,1,0,0
834820125,0,1,0,1
834820167,0,1,0,0
834820667,0,1,0,1
834820792,0,1,0,0
834821750,1,1,0,0
834828750,0,1,0,0
834830292,0,1,0,1
834830417,0,1,0,0
834830542,0,1,0,1
834830667,0,1,0,0
834831000,0,1,0,1
834831125,0,1,0,0
834831417,0,1,0,1
834831542,0,1,0,0
834831750,0,1,0,1
834831875,0,1,0,0
834832000,0,1,0,1
834832125,0,1,0,0
834832417,0,1,0,1
834832542,0,1,0,0
834832792,0,1,0,1
834832917,0,1,0,0
834833500,0,1,0,1
834833542,0,1,0,0
834855208,0,1,0,1
834855292,0,1,0,0
834866167,0,1,0,1
834866250,0,1,0,0
834867292,0,1,0,1
834867375,0,1,0,0
834868708,0,1,0,1
834868875,0,1,0,0
834869167,0,1,0,1
834869250,0,1,0,0
834869708,0,1,0,1
834869875,0,1,0,0
834870583,0,1,0,1
834870667,0,1,0,0
834871583,0,1,0,1
834871750,0,1,0,0
834871917,0,1,0,1
834872000,0,1,0,0
834872917,0,1,0,1
834873042,0,1,0,0
834873208,0,1,0,1
834873292,0,1,0,0
834873792,0,1,0,1
834874000,0,1,0,0
834874083,0,1,0,1
834874167,0,1,0,0
834874667,0,1,0,1
834874792,0,1,0,0
834875750,1,1,0,0
834882750,0,1,0,0
834884292,0,1,0,1
834884417,0,1,0,0
834884542,0,1,0,1
834884667,0,1,0,0
834884958,0,1,0,1
834885250,0,1,0,0
834885417,0,1,0,1
834885542,0,1,0,0
834885708,0,1,0,1
834885875,0,1,0,0
834885958,0,1,0,1
834886250,0,1,0,0
834886417,0,1,0,1
834886542,0,1,0,0
834886792,0,1,0,1
834886917,0,1,0,0
834886958,0,1,0,1
834887042,0,1,0,0
834887583,0,1,0,1
834887667,0,1,0,0
834898417,0,1,0,1
834898458,0,1,0,0
834920042,0,1,0,1
834920083,0,1,0,0
834920667,0,1,0,1
834920708,0,1,0,0
834921292,0,1,0,1
834921458,0,1,0,0
834921708,0,1,0,1
834922417,0,1,0,0
834922708,0,1,0,1
834922833,0,1,0,0
834923167,0,1,0,1
834923333,0,1,0,0
834923583,0,1,0,1
834923833,0,1,0,0
834924583,0,1,0,1
834924667,0,1,0,0
834924958,0,1,0,1
834925292,0,1,0,0
834925583,0,1,0,1
834925708,0,1,0,0
834925917,0,1,0,1
834925958,0,1,0,0
834926292,0,1,0,1
834926583,0,1,0,0
834926917,0,1,0,1
834927042,0,1,0,0
834927208,0,1,0,1
834927417,0,1,0,0
834927667,0,1,0,1
834927958,0,1,0,0
834928083,0,1,0,1
834928167,0,1,0,0
834928417,0,1,0,1
834928792,0,1,0,0
834929750,1,1,0,0
834936750,0,1,0,0
834938292,0,1,0,1
834938417,0,1,0,0
834938542,0,1,0,1
834938667,0,1,0,0
834938958,0,1,0,1
834939083,0,1,0,0
834939417,0,1,0,1
834939542,0,1,0,0
834939708,0,1,0,1
834939833,0,1,0,0
834939958,0,1,0,1
834940083,0,1,0,0
834940417,0,1,0,1
834940542,0,1,0,0
834940792,0,1,0,1
834940917,0,1,0,0
834963167,0,1,0,1
834963208,0,1,0,0
834975417,0,1,0,1
834975458,0,1,0,0
834975708,0,1,0,1
834975833,0,1,0,0
834976417,0,1,0,1
834976458,0,1,0,0
834976708,0,1,0,1
834976833,0,1,0,0
834977292,0,1,0,1
834977333,0,1,0,0
834977583,0,1,0,1
834977708,0,1,0,0
834978583,0,1,0,1
834978667,0,1,0,0
834978917,0,1,0,1
834979042,0,1,0,0
834979292,0,1,0,1
834979333,0,1,0,0
834979583,0,1,0,1
834979708,0,1,0,0
834979917,0,1,0,1
834979958,0,1,0,0
834980208,0,1,0,1
834980333,0,1,0,0
834980583,0,1,0,1
834980667,0,1,0,0
834980917,0,1,0,1
834981042,0,1,0,0
834981333,0,1,0,1
834981417,0,1,0,0
834981667,0,1,0,1
834981792,0,1,0,0
834982042,0,1,0,1
834982083,0,1,0,0
834982333,0,1,0,1
834982458,0,1,0,0
834983708,1,1,0,0
834990750,0,1,0,0
834992292,0,1,0,1
834992417,0,1,0,0
834992542,0,1,0,1
834992667,0,1,0,0
834992958,0,1,0,1
834993083,0,1,0,0
834993458,0,1,0,1
834993583,0,1,0,0
834993667,0,1,0,1
834993792,0,1,0,0
834993958,0,1,0,1
834994083,0,1,0,0
834994417,0,1,0,1
834994542,0,1,0,0
834994792,0,1,0,1
834994917,0,1,0,0
834994958,0,1,0,1
834995042,0,1,0,0
834995708,0,1,0,1
834995792,0,1,0,0
835006458,0,1,0,1
835006542,0,1,0,0
835027875,0,1,0,1
835027958,0,1,0,0
835028625,0,1,0,1
835028708,0,1,0,0
835029375,0,1,0,1
835029458,0,1,0,0
835029708,0,1,0,1
835029833,0,1,0,0
835030375,0,1,0,1
835030458,0,1,0,0
835030708,0,1,0,1
835030833,0,1,0,0
835031250,0,1,0,1
835031333,0,1,0,0
835031583,0,1,0,1
835031708,0,1,0,0
835032583,0,1,0,1
835032667,0,1,0,0
835032875,0,1,0,1
835033042,0,1,0,0
835033250,0,1,0,1
835033333,0,1,0,0
835033583,0,1,0,1
835033708,0,1,0,0
835033875,0,1,0,1
835033958,0,1,0,0
835034208,0,1,0,1
835034333,0,1,0,0
835034625,0,1,0,1
835034958,0,1,0,0
835035333,0,1,0,1
835035417,0,1,0,0
835035625,0,1,0,1
835035792,0,1,0,0
835035958,0,1,0,1
835036042,0,1,0,0
835036250,0,1,0,1
835036417,0,1,0,0
835037708,1,1,0,0
835044708,0,1,0,0
835046250,0,1,0,1
835046417,0,1,0,0
835046500,0,1,0,1
835046833,0,1,0,0
835046958,0,1,0,1
835047292,0,1,0,0
835047500,0,1,0,1
835047708,0,1,0,0
835047958,0,1,0,1
835048292,0,1,0,0
835048375,0,1,0,1
835048708,0,1,0,0
835048750,0,1,0,1
835048875,0,1,0,0
835049833,0,1,0,1
835049875,0,1,0,0
835071083,0,1,0,1
835071125,0,1,0,0
835081750,0,1,0,1
835081833,0,1,0,0
835083375,0,1,0,1
835083458,0,1,0,0
835083708,0,1,0,1
835083833,0,1,0,0
835084375,0,1,0,1
835084458,0,1,0,0
835084708,0,1,0,1
835084833,0,1,0,0
835085250,0,1,0,1
835085333,0,1,0,0
835085583,0,1,0,1
835085708,0,1,0,0
835086583,0,1,0,1
835086625,0,1,0,0
835086875,0,1,0,1
835087000,0,1,0,0
835087250,0,1,0,1
835087333,0,1,0,0
835087583,0,1,0,1
835087708,0,1,0,0
835087875,0,1,0,1
835087958,0,1,0,0
835088208,0,1,0,1
835088333,0,1,0,0
835089333,0,1,0,1
835089375,0,1,0,0
835089625,0,1,0,1
835089750,0,1,0,0
835089875,0,1,0,1
835089958,0,1,0,0
835090208,0,1,0,1
835090333,0,1,0,0
835091708,1,1,0,0
835098708,0,1,0,0
835100250,0,1,0,1
835100375,0,1,0,0
835102750,0,1,0,1
835102875,0,1,0,0
835102958,0,1,0,1
835103000,0,1,0,0
835103958,0,1,0,1
835104000,0,1,0,0
835114500,0,1,0,1
835114583,0,1,0,0
835135625,0,1,0,1
835135708,0,1,0,0
835136625,0,1,0,1
835136708,0,1,0,0
835137375,0,1,0,1
835137458,0,1,0,0
835137708,0,1,0,1
835137833,0,1,0,0
835138375,0,1,0,1
835138458,0,1,0,0
835138708,0,1,0,1
835138833,0,1,0,0
835139250,0,1,0,1
835139333,0,1,0,0
835139583,0,1,0,1
835139708,0,1,0,0
835140583,0,1,0,1
835140625,0,1,0,0
835140875,0,1,0,1
835141000,0,1,0,0
835141250,0,1,0,1
835141333,0,1,0,0
835141583,0,1,0,1
835141708,0,1,0,0
835141875,0,1,0,1
835141958,0,1,0,0
835142208,0,1,0,1
835142333,0,1,0,0
835143333,0,1,0,1
835143375,0,1,0,0
835143625,0,1,0,1
835143750,0,1,0,0
835143833,0,1,0,1
835143875,0,1,0,0
835144125,0,1,0,1
835144250,0,1,0,0
835145708,1,1,0,0
835152708,0,1,0,0
835154250,0,1,0,1
835154375,0,1,0,0
835156750,0,1,0,1
835156875,0,1,0,0
835179000,0,1,0,1
835179083,0,1,0,0
835191375,0,1,0,1
835191458,0,1,0,0
835191667,0,1,0,1
835191833,0,1,0,0
835192375,0,1,0,1
835192417,0,1,0,0
835192667,0,1,0,1
835192792,0,1,0,0
835193250,0,1,0,1
835193292,0,1,0,0
835193542,0,1,0,1
835193708,0,1,0,0
835194542,0,1,0,1
835194625,0,1,0,0
835194875,0,1,0,1
835195000,0,1,0,0
835195250,0,1,0,1
835195292,0,1,0,0
835195542,0,1,0,1
835195667,0,1,0,0
835195875,0,1,0,1
835195917,0,1,0,0
835196167,0,1,0,1
835196292,0,1,0,0
835197292,0,1,0,1
835197375,0,1,0,0
835197625,0,1,0,1
835197792,0,1,0,0
835198042,0,1,0,1
835198167,0,1,0,0
835199708,1,1,0,0
835206708,0,1,0,0
835208250,0,1,0,1
835208375,0,1,0,0
835208500,0,1,0,1
835210625,0,1,0,0
835210750,0,1,0,1
835210875,0,1,0,0
835210917,0,1,0,1
835211000,0,1,0,0
835212042,0,1,0,1
835212125,0,1,0,0
835222542,0,1,0,1
835222625,0,1,0,0
835243500,0,1,0,1
835243542,0,1,0,0
835244625,0,1,0,1
835244667,0,1,0,0
835245375,0,1,0,1
835245417,0,1,0,0
835245667,0,1,0,1
835246375,0,1,0,0
835246625,0,1,0,1
835246750,0,1,0,0
835247250,0,1,0,1
835247292,0,1,0,0
835247542,0,1,0,1
835247667,0,1,0,0
835248542,0,1,0,1
835248625,0,1,0,0
835248875,0,1,0,1
835249000,0,1,0,0
835249250,0,1,0,1
835249292,0,1,0,0
835249542,0,1,0,1
835249667,0,1,0,0
835249875,0,1,0,1
835249917,0,1,0,0
835250167,0,1,0,1
835250292,0,1,0,0
835250625,0,1,0,1
835250917,0,1,0,0
835251292,0,1,0,1
835251375,0,1,0,0
835251625,0,1,0,1
835251750,0,1,0,0
835252000,0,1,0,1
835252125,0,1,0,0
835253667,1,1,0,0
835260708,0,1,0,0
835262250,0,1,0,1
835262375,0,1,0,0
835262500,0,1,0,1
835264625,0,1,0,0
835264750,0,1,0,1
835264875,0,1,0,0
835266167,0,1,0,1
835266250,0,1,0,0
835286917,0,1,0,1
835287000,0,1,0,0
835297375,0,1,0,1
835297417,0,1,0,0
835299333,0,1,0,1
835299417,0,1,0,0
835300542,0,1,0,1
835300667,0,1,0,0
835301208,0,1,0,1
835301292,0,1,0,0
835301542,0,1,0,1
835301667,0,1,0,0
835301958,0,1,0,1
835302375,0,1,0,0
835302542,0,1,0,1
835302625,0,1,0,0
835302833,0,1,0,1
835303000,0,1,0,0
835303208,0,1,0,1
835303292,0,1,0,0
835303542,0,1,0,1
835303667,0,1,0,0
835303833,0,1,0,1
835303917,0,1,0,0
835304167,0,1,0,1
835304292,0,1,0,0
835304542,0,1,0,1
835304625,0,1,0,0
835304833,0,1,0,1
835305000,0,1,0,0
835305292,0,1,0,1
835305375,0,1,0,0
835306042,0,1,0,1
835306167,0,1,0,0
835307667,1,1,0,0
835314708,0,1,0,0
835316208,0,1,0,1
835316375,0,1,0,0
835316458,0,1,0,1
835316667,0,1,0,0
835318417,0,1,0,1
835318625,0,1,0,0
835318708,0,1,0,1
835318875,0,1,0,0
835318917,0,1,0,1
835319000,0,1,0,0
835320292,0,1,0,1
835320375,0,1,0,0
835330583,0,1,0,1
835330667,0,1,0,0
835351208,0,1,0,1
835351292,0,1,0,0
835352583,0,1,0,1
835352667,0,1,0,0
835353333,0,1,0,1
835353417,0,1,0,0
835354583,0,1,0,1
835354792,0,1,0,0
835355208,0,1,0,1
835355292,0,1,0,0
835355542,0,1,0,1
835355667,0,1,0,0
835355958,0,1,0,1
835356042,0,1,0,0
835356208,0,1,0,1
835356333,0,1,0,0
835356542,0,1,0,1
835356583,0,1,0,0
835356833,0,1,0,1
835356958,0,1,0,0
